Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
497199;101842;-43.03;32.1;1.015;-0.455;-10.372;0.025;-0.067;-0.012;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:18;51.935555;4.194797;-11944.750000;-6897.145508;3.7;346.82;40.51;8.20;27.0;399.00;399.00;399.00;399.00;
497299;101839;-42.78;32.1;1.010;-0.527;-10.386;0.023;-0.063;-0.015;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:18;51.935555;4.194797;-11944.750000;-6897.145508;3.7;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
497399;101843;-43.09;32.1;0.972;-0.464;-10.353;0.025;-0.063;-0.012;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:18;51.935555;4.194797;-11944.750000;-6897.145508;3.7;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
497499;101844;-43.16;32.1;1.020;-0.508;-10.343;0.025;-0.065;-0.013;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:18;51.935555;4.194797;-11944.750000;-6897.145508;3.7;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
497599;101841;-42.93;32.1;0.996;-0.503;-10.401;0.023;-0.064;-0.015;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.7;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
497699;101841;-42.92;32.1;1.006;-0.460;-10.329;0.023;-0.063;-0.015;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;28.93;6.93;27.0;399.00;399.00;399.00;399.00;
497799;101842;-42.97;32.1;0.996;-0.508;-10.391;0.025;-0.063;-0.012;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
497899;101841;-42.93;32.1;1.015;-0.560;-10.453;0.026;-0.061;-0.015;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;28.93;6.93;27.0;399.00;399.00;399.00;399.00;
497999;101842;-43.03;32.1;0.996;-0.479;-10.405;0.023;-0.067;-0.013;-4.315;76.708;64.492;2.8;-5.3;268.5;34.7;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
498099;101841;-42.91;32.1;1.015;-0.484;-10.334;0.020;-0.066;-0.015;-4.315;76.708;64.492;2.8;-5.3;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
498199;101842;-42.81;32.1;0.958;-0.488;-10.362;0.023;-0.068;-0.014;-4.315;76.708;64.492;2.8;-5.3;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
498299;101841;-42.88;32.1;0.958;-0.517;-10.386;0.023;-0.063;-0.012;-4.315;76.708;64.492;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
498399;101840;-42.87;32.1;0.972;-0.474;-10.381;0.023;-0.064;-0.014;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
498499;101841;-42.88;32.1;0.919;-0.479;-10.329;0.020;-0.064;-0.013;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:19;51.935555;4.194795;-11944.852539;-6897.034180;3.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
498599;101841;-42.94;32.1;0.962;-0.503;-10.410;0.023;-0.063;-0.016;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.5;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
498699;101842;-43.01;32.1;0.977;-0.479;-10.401;0.023;-0.063;-0.019;-4.315;76.708;64.492;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
498799;101843;-43.11;32.1;0.982;-0.508;-10.420;0.023;-0.063;-0.013;-3.596;78.859;64.146;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
498899;101840;-42.87;32.1;0.934;-0.546;-10.453;0.021;-0.066;-0.010;-5.394;78.500;65.533;2.8;-5.2;268.5;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
498999;101843;-43.08;32.1;0.982;-0.498;-10.348;0.019;-0.066;-0.015;-5.394;78.500;65.533;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;42.61;8.41;27.0;399.00;399.00;399.00;399.00;
499099;101841;-42.92;32.1;0.986;-0.508;-10.372;0.026;-0.065;-0.014;-5.394;78.500;65.533;2.8;-5.3;268.6;34.8;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
499199;101842;-43.00;32.1;0.991;-0.599;-10.367;0.025;-0.063;-0.014;-5.394;78.500;65.533;2.8;-5.3;268.6;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
499299;101843;-43.08;32.1;1.020;-0.484;-10.338;0.022;-0.065;-0.011;-5.394;78.500;65.533;2.8;-5.3;268.6;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
499399;101841;-42.88;32.1;0.958;-0.546;-10.391;0.019;-0.063;-0.012;-5.394;78.500;65.533;2.8;-5.3;268.6;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
499499;101841;-42.91;32.1;1.025;-0.474;-10.381;0.026;-0.064;-0.014;-5.394;78.500;65.533;2.8;-5.3;268.6;34.7;12;2025-05-13;14:54:20;51.935555;4.194796;-11944.795898;-6897.089844;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
499599;101843;-43.08;32.1;1.030;-0.532;-10.401;0.025;-0.064;-0.014;-5.394;78.500;65.533;2.8;-5.4;268.6;34.7;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
499699;101843;-43.11;32.1;0.972;-0.445;-10.353;0.026;-0.063;-0.012;-5.394;78.500;65.533;2.8;-5.4;268.7;34.7;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
499799;101842;-43.01;32.1;0.958;-0.522;-10.448;0.023;-0.062;-0.016;-5.394;78.500;65.533;2.8;-5.4;268.7;34.8;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
499899;101842;-43.03;32.1;1.001;-0.522;-10.401;0.025;-0.063;-0.013;-5.394;78.500;65.533;2.8;-5.4;268.7;34.8;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
499999;101842;-43.04;32.1;0.982;-0.498;-10.386;0.026;-0.066;-0.014;-5.394;78.500;65.533;2.8;-5.4;268.7;34.8;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
500099;101840;-42.79;32.1;0.977;-0.508;-10.377;0.026;-0.061;-0.012;-5.394;78.500;65.533;2.8;-5.4;268.7;34.7;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;25.78;6.54;27.0;399.00;399.00;399.00;399.00;
500199;101841;-42.94;32.1;0.986;-0.503;-10.401;0.025;-0.067;-0.015;-5.394;78.500;65.533;2.8;-5.4;268.7;34.7;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
500299;101840;-42.84;32.1;1.077;-0.455;-10.348;0.020;-0.064;-0.013;-5.394;78.500;65.533;2.8;-5.4;268.7;34.7;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
500399;101841;-42.91;32.1;0.996;-0.512;-10.405;0.025;-0.065;-0.011;-5.394;78.500;65.533;2.8;-5.4;268.8;34.8;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
500499;101841;-42.94;32.1;0.982;-0.488;-10.257;0.022;-0.069;-0.012;-5.394;78.500;65.533;2.8;-5.4;268.8;34.8;12;2025-05-13;14:54:21;51.935555;4.194796;-11944.818359;-6897.052734;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
500599;101841;-42.94;32.1;0.967;-0.555;-10.377;0.022;-0.066;-0.017;-5.394;78.500;65.533;2.8;-5.4;268.8;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
500699;101842;-42.99;32.1;0.962;-0.488;-10.415;0.023;-0.065;-0.018;-4.855;76.529;63.972;2.8;-5.4;268.8;34.7;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
500799;101843;-43.08;32.1;1.010;-0.479;-10.324;0.021;-0.063;-0.014;-2.877;76.708;66.226;2.8;-5.4;268.7;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
500899;101842;-43.02;32.1;0.986;-0.498;-10.472;0.025;-0.061;-0.013;-2.877;76.708;66.226;2.8;-5.3;268.7;34.7;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
500999;101844;-43.15;32.1;1.020;-0.522;-10.405;0.023;-0.063;-0.013;-2.877;76.708;66.226;2.8;-5.3;268.7;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
501099;101844;-43.16;32.1;0.943;-0.484;-10.353;0.022;-0.065;-0.015;-2.877;76.708;66.226;2.8;-5.3;268.6;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
501199;101843;-43.06;32.1;0.958;-0.541;-10.381;0.020;-0.064;-0.011;-2.877;76.708;66.226;2.8;-5.2;268.6;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
501299;101841;-42.89;32.1;0.982;-0.450;-10.391;0.023;-0.062;-0.015;-2.877;76.708;66.226;2.8;-5.2;268.6;34.7;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
501399;101843;-43.12;32.1;1.015;-0.527;-10.367;0.025;-0.067;-0.012;-2.877;76.708;66.226;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
501499;101842;-42.99;32.1;1.020;-0.464;-10.290;0.023;-0.067;-0.012;-2.877;76.708;66.226;2.8;-5.2;268.5;34.8;12;2025-05-13;14:54:22;51.935555;4.194796;-11944.830078;-6897.071289;3.6;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
501599;101844;-43.19;32.1;0.986;-0.460;-10.405;0.023;-0.063;-0.016;-2.877;76.708;66.226;2.8;-5.1;268.5;34.8;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.6;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
501699;101842;-42.99;32.1;0.972;-0.484;-10.415;0.025;-0.063;-0.011;-2.877;76.708;66.226;2.8;-5.1;268.4;34.7;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
501799;101843;-43.06;32.1;0.939;-0.532;-10.439;0.022;-0.062;-0.014;-2.877;76.708;66.226;2.8;-5.1;268.4;34.7;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
501899;101844;-43.15;32.1;0.982;-0.527;-10.477;0.023;-0.061;-0.013;-2.877;76.708;66.226;2.8;-5.1;268.4;34.7;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
501999;101842;-43.01;32.1;0.982;-0.508;-10.415;0.026;-0.064;-0.013;-2.877;76.708;66.226;2.8;-5.0;268.4;34.8;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
502099;101842;-43.02;32.1;0.977;-0.517;-10.338;0.027;-0.062;-0.012;-2.877;76.708;66.226;2.8;-5.0;268.3;34.7;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
502199;101842;-43.04;32.1;1.020;-0.455;-10.353;0.025;-0.066;-0.014;-2.877;76.708;66.226;2.8;-5.0;268.3;34.7;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
502299;101842;-42.97;32.1;0.972;-0.498;-10.453;0.023;-0.067;-0.010;-2.877;76.708;66.226;2.8;-5.0;268.3;34.8;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
502399;101840;-42.83;32.1;1.030;-0.464;-10.372;0.025;-0.064;-0.010;-2.877;76.708;66.226;2.8;-5.0;268.3;34.8;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
502499;101839;-42.79;32.1;0.962;-0.575;-10.338;0.022;-0.062;-0.012;-2.877;76.708;66.226;2.8;-5.0;268.3;34.8;12;2025-05-13;14:54:23;51.935555;4.194795;-11944.875977;-6897.108398;3.7;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
502599;101844;-43.12;32.1;0.977;-0.488;-10.372;0.022;-0.063;-0.013;-2.877;76.708;66.226;2.8;-5.0;268.2;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.7;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
502699;101843;-43.08;32.1;1.010;-0.541;-10.338;0.025;-0.063;-0.012;-3.416;75.812;19.937;2.8;-5.1;268.4;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
502799;101843;-43.10;32.1;0.982;-0.527;-10.453;0.025;-0.065;-0.014;-3.416;75.812;19.937;2.8;-5.1;268.5;34.7;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
502899;101843;-43.08;32.1;0.982;-0.445;-10.334;0.025;-0.067;-0.014;-3.416;75.812;19.937;2.8;-5.2;268.6;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
502999;101843;-43.08;32.1;0.958;-0.498;-10.415;0.025;-0.062;-0.013;-3.416;75.812;19.937;2.8;-5.2;268.7;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
503099;101842;-42.96;32.1;0.986;-0.479;-10.324;0.021;-0.065;-0.013;-3.416;75.812;19.937;2.8;-5.2;268.8;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
503199;101844;-43.19;32.1;0.967;-0.594;-10.353;0.023;-0.065;-0.013;-3.416;75.812;19.937;2.8;-5.3;268.9;34.7;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
503299;101842;-43.02;32.1;1.020;-0.503;-10.372;0.022;-0.066;-0.014;-3.416;75.812;19.937;2.8;-5.3;269.0;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
503399;101842;-43.02;32.1;0.982;-0.575;-10.386;0.025;-0.063;-0.013;-3.416;75.812;19.937;2.8;-5.3;269.1;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
503499;101842;-42.98;32.1;1.015;-0.469;-10.338;0.023;-0.068;-0.019;-3.416;75.812;19.937;2.8;-5.4;269.2;34.8;12;2025-05-13;14:54:24;51.935555;4.194795;-11944.886719;-6897.201172;3.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
503599;101843;-43.06;32.1;0.948;-0.546;-10.472;0.025;-0.061;-0.014;-3.416;75.812;19.937;2.8;-5.4;269.3;34.7;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;3.8;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
503699;101840;-42.81;32.1;1.006;-0.508;-10.420;0.021;-0.065;-0.011;-3.416;75.812;19.937;2.8;-5.4;269.3;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
503799;101844;-43.18;32.1;0.958;-0.546;-10.468;0.027;-0.061;-0.013;-3.416;75.812;19.937;2.8;-5.4;269.4;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
503899;101843;-43.05;32.1;1.015;-0.460;-10.367;0.021;-0.061;-0.016;-3.416;75.812;19.937;2.8;-5.4;269.5;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
503999;101840;-42.87;32.1;1.001;-0.546;-10.401;0.022;-0.064;-0.013;-3.416;75.812;19.937;2.8;-5.4;269.5;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
504099;101842;-43.04;32.1;0.996;-0.522;-10.386;0.021;-0.066;-0.014;-3.416;75.812;19.937;2.8;-5.5;269.6;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
504199;101843;-43.05;32.1;1.010;-0.484;-10.372;0.027;-0.065;-0.016;-3.416;75.812;19.937;2.8;-5.5;269.7;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
504299;101842;-43.00;32.1;0.977;-0.488;-10.319;0.021;-0.064;-0.013;-3.416;75.812;19.937;2.8;-5.5;269.7;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
504399;101841;-42.93;32.1;0.934;-0.546;-10.425;0.025;-0.064;-0.012;-3.416;75.812;19.937;2.8;-5.5;269.8;34.8;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
504499;101842;-43.00;32.1;0.996;-0.498;-10.386;0.025;-0.063;-0.011;-5.574;77.604;62.932;2.8;-5.5;269.8;34.7;12;2025-05-13;14:54:25;51.935555;4.194795;-11944.886719;-6897.312500;4.1;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
504599;101840;-42.85;32.1;0.991;-0.517;-10.429;0.022;-0.066;-0.014;-3.776;77.245;62.585;2.8;-5.4;269.7;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.1;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
504699;101840;-42.83;32.1;0.996;-0.479;-10.444;0.025;-0.064;-0.016;-3.776;77.245;62.585;2.8;-5.4;269.7;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
504799;101843;-43.11;32.1;0.996;-0.512;-10.429;0.025;-0.062;-0.014;-3.776;77.245;62.585;2.8;-5.3;269.6;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
504899;101842;-42.97;32.1;0.977;-0.488;-10.329;0.021;-0.067;-0.012;-3.776;77.245;62.585;2.8;-5.3;269.6;34.7;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
504999;101843;-43.05;32.1;0.953;-0.536;-10.410;0.025;-0.062;-0.014;-3.776;77.245;62.585;2.8;-5.2;269.6;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
505099;101843;-43.08;32.1;0.982;-0.503;-10.391;0.021;-0.064;-0.012;-3.776;77.245;62.585;2.8;-5.2;269.5;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
505199;101844;-43.14;32.1;1.020;-0.541;-10.405;0.021;-0.062;-0.012;-3.776;77.245;62.585;2.8;-5.2;269.5;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
505299;101844;-43.20;32.1;0.991;-0.512;-10.415;0.025;-0.068;-0.014;-3.776;77.245;62.585;2.8;-5.2;269.5;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
505399;101843;-43.08;32.1;1.030;-0.421;-10.391;0.022;-0.062;-0.011;-3.776;77.245;62.585;2.8;-5.1;269.4;34.8;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
505499;101840;-42.83;32.1;1.010;-0.527;-10.372;0.020;-0.061;-0.014;-3.776;77.245;62.585;2.8;-5.1;269.4;34.7;12;2025-05-13;14:54:26;51.935555;4.194794;-11944.966797;-6897.275391;4.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
505599;101842;-43.00;32.1;0.982;-0.488;-10.305;0.022;-0.065;-0.012;-3.776;77.245;62.585;2.8;-5.1;269.4;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
505699;101842;-43.01;32.1;0.929;-0.565;-10.372;0.026;-0.065;-0.014;-3.776;77.245;62.585;2.8;-5.1;269.3;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
505799;101842;-42.96;32.1;0.967;-0.488;-10.314;0.022;-0.063;-0.011;-3.776;77.245;62.585;2.8;-5.1;269.3;34.7;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
505899;101841;-42.88;32.1;0.972;-0.532;-10.391;0.023;-0.065;-0.014;-3.776;77.245;62.585;2.8;-5.1;269.3;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
505999;101842;-42.97;32.1;0.943;-0.532;-10.372;0.028;-0.061;-0.014;-3.776;77.245;62.585;2.8;-5.0;269.3;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
506099;101841;-42.94;32.1;1.010;-0.469;-10.377;0.027;-0.066;-0.013;-3.776;77.245;62.585;2.8;-5.0;269.3;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
506199;101842;-43.01;32.1;1.015;-0.541;-10.391;0.022;-0.065;-0.010;-3.776;77.245;62.585;2.8;-5.0;269.2;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
506299;101841;-42.88;32.1;1.025;-0.498;-10.401;0.025;-0.062;-0.013;-3.776;77.245;62.585;2.8;-5.0;269.2;34.8;12;2025-05-13;14:54:27;51.935555;4.194793;-11945.024414;-6897.275391;4.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
