Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
422194;100668;54.84;26.5;0.656;-3.496;-21.524;-0.227;-0.703;0.000;-22.117;55.022;25.832;17.9;-16.9;185.0;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;84.2;20.30;957.96;39.89;20.7;396.00;395.00;395.00;396.00;
422294;100687;53.21;26.5;2.389;-2.270;-22.290;-0.252;-0.878;0.039;-22.117;55.022;25.832;18.6;-18.0;186.2;31.2;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;84.2;20.30;959.01;39.91;20.7;396.00;395.00;395.00;396.00;
422394;100695;52.56;26.5;-0.627;-3.452;-22.247;-0.307;-0.818;0.081;-22.117;55.022;25.832;19.4;-18.7;187.3;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;20.30;937.97;39.47;20.7;396.00;395.00;395.00;396.00;
422494;100709;51.39;26.4;1.489;-2.777;-20.452;-0.359;-0.490;0.094;-22.117;55.022;25.832;20.0;-19.6;188.4;31.2;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;20.65;939.02;39.49;20.7;396.00;395.00;395.00;396.00;
422594;100712;51.13;26.4;1.575;-4.334;-22.377;-0.238;0.037;0.028;-22.117;55.022;25.832;20.8;-20.4;189.4;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;20.92;946.38;39.65;20.7;396.00;395.00;395.00;396.00;
422694;100721;50.39;26.4;0.795;-2.696;-20.045;-0.266;0.266;-0.042;-22.117;55.022;25.832;21.3;-21.2;190.5;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;20.92;939.02;39.49;20.7;396.00;395.00;395.00;396.00;
422794;100725;50.05;26.4;0.733;-2.428;-17.167;-0.266;0.208;-0.113;-22.117;55.022;25.832;21.8;-21.9;191.5;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;21.18;951.64;39.76;20.7;396.00;395.00;395.00;396.00;
422894;100738;48.92;26.4;3.103;-4.731;-25.705;-0.258;0.308;-0.183;20.678;19.894;56.518;20.8;-21.2;191.6;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;21.18;906.40;38.80;20.7;396.00;395.00;395.00;396.00;
422994;100741;48.69;26.4;1.073;-2.337;-24.800;-0.231;0.040;-0.181;20.678;19.894;56.518;19.6;-20.3;191.7;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;21.01;911.66;38.92;20.7;396.00;395.00;395.00;396.00;
423094;100743;48.52;26.4;1.092;-2.049;-23.320;-0.216;-0.609;-0.145;20.678;19.894;56.518;18.5;-19.3;191.9;31.2;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;21.01;1004.25;40.84;20.7;396.00;395.00;395.00;396.00;
423194;100739;48.82;26.4;0.867;-2.787;-18.416;-0.309;-0.916;-0.102;20.678;19.894;56.518;17.6;-18.4;192.0;31.3;12;2025-05-13;13:11:07;51.936.218;4.198.854;-11.666.667.969;-6.823.285.645;77.7;21.09;949.54;39.72;20.7;396.00;395.00;395.00;396.00;
423294;100744;48.44;26.4;3.615;-4.463;-20.164;-0.448;-0.910;-0.105;20.678;19.894;56.518;17.1;-17.9;192.0;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;77.7;20.39;962.16;39.98;20.7;396.00;395.00;395.00;396.00;
423394;100746;48.24;26.4;3.242;-3.563;-23.976;-0.521;-1.121;-0.118;20.678;19.894;56.518;16.4;-17.3;192.1;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;19.42;1004.25;40.84;20.7;396.00;395.00;395.00;396.00;
423494;100766;46.56;26.4;4.506;-3.290;-27.807;-0.539;-1.257;-0.082;20.678;19.894;56.518;15.6;-16.7;192.2;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;19.69;917.98;39.05;20.7;396.00;395.00;395.00;396.00;
423594;100768;46.41;26.4;4.147;-4.252;-26.763;-0.435;-0.979;-0.045;20.678;19.894;56.518;15.1;-16.2;192.3;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;19.86;924.29;39.18;20.7;396.00;395.00;395.00;396.00;
423694;100763;46.89;26.4;3.682;-2.260;-27.385;-0.566;-0.802;-0.071;20.678;19.894;56.518;14.4;-15.7;192.4;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;19.86;862.21;37.85;20.7;396.00;395.00;395.00;396.00;
423794;100766;46.58;26.4;1.528;-3.812;-34.606;-0.666;-0.301;-0.056;20.678;19.894;56.518;13.8;-15.0;192.5;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;20.74;957.96;39.89;20.7;396.00;395.00;395.00;396.00;
423894;100765;46.66;26.3;4.884;-1.044;-31.867;-0.603;0.035;-0.168;20.678;19.894;56.518;13.0;-14.7;192.6;31.2;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;20.92;892.72;38.51;20.7;396.00;395.00;395.00;396.00;
423994;100757;47.34;26.3;2.308;-2.241;-32.825;-0.738;-0.067;-0.251;20.678;19.894;56.518;12.4;-14.2;192.7;31.1;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;21.18;990.57;40.56;20.7;396.00;395.00;395.00;396.00;
424094;100754;47.58;26.3;1.384;-3.869;-34.285;-0.637;-0.022;-0.375;20.678;19.894;56.518;12.0;-13.6;192.8;31.1;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;21.45;899.04;38.64;20.7;396.00;395.00;395.00;396.00;
424194;100737;49.06;26.3;2.643;-0.848;-31.738;-0.712;-0.207;-0.431;20.678;19.894;56.518;11.4;-13.1;193.0;31.1;12;2025-05-13;13:11:08;51.936.100;4.199.161;-11.645.615.234;-6.836.383.789;74.6;21.53;877.99;38.19;20.7;396.00;395.00;395.00;396.00;
424294;100731;49.51;26.3;4.372;-1.144;-34.874;-0.684;-0.159;-0.415;20.678;19.894;56.518;10.9;-12.8;193.2;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;74.6;21.80;822.23;36.96;20.7;396.00;395.00;395.00;396.00;
424394;100717;50.71;26.3;5.215;-0.364;-32.600;-0.638;0.039;-0.385;20.678;19.894;56.518;10.3;-12.7;193.3;31.2;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.06;737.01;34.99;20.7;396.00;395.00;395.00;396.00;
424494;100705;51.73;26.3;5.124;0.125;-28.726;-0.650;0.005;-0.353;20.678;19.894;56.518;9.8;-12.6;193.5;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;21.97;713.86;34.44;20.7;396.00;395.00;395.00;396.00;
424594;100673;54.41;26.3;5.856;-1.097;-25.202;-0.722;-0.080;-0.361;20.678;19.894;56.518;9.4;-12.6;193.7;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.06;721.23;34.61;20.7;396.00;395.00;395.00;396.00;
424694;100661;55.42;26.3;4.358;0.311;-30.301;-0.773;-0.108;-0.327;20.678;19.894;56.518;8.9;-12.4;193.8;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.06;682.30;33.67;20.7;396.00;395.00;395.00;396.00;
424794;100636;57.45;26.3;3.539;0.704;-29.353;-0.768;0.152;-0.311;52.684;-22.761;25.138;8.0;-12.2;192.3;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.06;674.94;33.48;20.7;396.00;395.00;395.00;396.00;
424894;100610;59.69;26.3;3.567;-0.565;-24.038;-0.748;0.077;-0.330;54.302;-21.865;21.844;7.4;-12.1;190.8;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.15;605.50;31.71;20.7;396.00;395.00;395.00;396.00;
424994;100604;60.13;26.3;4.927;1.025;-30.024;-0.788;0.480;-0.279;54.302;-21.865;21.844;6.7;-12.0;189.3;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;23.38;634.96;32.48;20.7;396.00;395.00;395.00;396.00;
425094;100574;62.71;26.3;2.093;-0.929;-21.424;-0.562;0.006;-0.273;54.302;-21.865;21.844;6.2;-11.7;187.9;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.41;569.72;30.76;20.7;396.00;395.00;395.00;396.00;
425194;100561;63.73;26.3;3.357;0.781;-24.685;-0.711;-0.042;-0.305;54.302;-21.865;21.844;5.5;-11.6;186.7;31.1;12;2025-05-13;13:11:09;51.935.993;4.199.469;-11.624.550.781;-6.848.146.484;72.4;22.50;586.56;31.21;20.7;396.00;395.00;395.00;396.00;
425294;100545;65.12;26.3;1.805;3.338;-26.207;-0.755;0.108;-0.330;54.302;-21.865;21.844;4.6;-11.3;185.5;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.4;22.85;566.57;30.68;20.7;396.00;395.00;395.00;396.00;
425394;100530;66.34;26.3;4.228;1.805;-25.178;-0.639;0.086;-0.364;54.302;-21.865;21.844;3.9;-11.2;184.3;31.1;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.12;531.85;29.72;20.7;396.00;395.00;395.00;396.00;
425494;100500;68.85;26.3;2.394;1.279;-21.495;-0.626;-0.192;-0.376;54.302;-21.865;21.844;3.2;-11.0;183.2;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.20;507.65;29.04;20.7;396.00;395.00;395.00;396.00;
425594;100486;70.08;26.3;1.413;1.633;-21.012;-0.576;-0.187;-0.366;54.302;-21.865;21.844;2.6;-10.7;182.2;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.12;441.36;27.08;20.7;396.00;395.00;395.00;396.00;
425694;100457;72.52;26.3;3.002;1.968;-16.319;-0.639;-0.133;-0.370;54.302;-21.865;21.844;1.9;-10.7;181.2;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.03;424.53;26.56;20.7;396.00;395.00;395.00;396.00;
425794;100446;73.41;26.3;3.553;2.538;-20.471;-0.653;-0.087;-0.344;54.302;-21.865;21.844;1.2;-10.7;180.3;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.20;425.58;26.59;20.7;396.00;395.00;395.00;396.00;
425894;100420;75.54;26.3;1.408;1.743;-17.114;-0.584;-0.002;-0.310;54.302;-21.865;21.844;0.5;-10.4;179.4;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.03;385.60;25.31;20.7;396.00;395.00;395.00;396.00;
425994;100406;76.75;26.3;1.307;2.040;-17.205;-0.589;0.175;-0.308;54.302;-21.865;21.844;-0.1;-10.2;178.6;31.1;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;22.94;375.08;24.96;20.7;396.00;395.00;395.00;396.00;
426094;100381;78.88;26.3;2.385;2.442;-19.183;-0.641;0.211;-0.327;54.302;-21.865;21.844;-0.7;-10.1;177.8;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;23.12;403.49;25.89;20.7;396.00;395.00;395.00;396.00;
426194;100360;80.64;26.3;1.154;4.132;-15.036;-0.584;0.165;-0.352;54.302;-21.865;21.844;-1.7;-9.9;177.1;31.0;12;2025-05-13;13:11:10;51.935.913;4.199.652;-11.611.985.352;-6.857.386.230;72.6;22.85;359.30;24.43;20.7;396.00;395.00;395.00;396.00;
426294;100346;81.79;26.2;3.199;2.332;-12.498;-0.594;0.168;-0.414;54.302;-21.865;21.844;-2.3;-10.1;176.4;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;72.6;22.50;363.51;24.57;20.7;396.00;395.00;395.00;396.00;
426394;100326;83.44;26.2;0.919;0.450;-11.521;-0.610;0.123;-0.393;54.302;-21.865;21.844;-2.6;-9.9;175.7;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.41;331.94;23.48;20.7;396.00;395.00;395.00;396.00;
426494;100316;84.27;26.2;2.547;0.168;-13.192;-0.668;0.141;-0.422;54.302;-21.865;21.844;-2.7;-10.0;175.0;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.41;338.26;23.70;20.7;396.00;395.00;395.00;396.00;
426594;100306;85.14;26.2;2.150;2.749;-14.270;-0.727;0.053;-0.463;54.302;-21.865;21.844;-3.3;-10.0;174.5;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.50;310.90;22.73;20.7;396.00;395.00;395.00;396.00;
426694;100297;85.86;26.2;1.427;2.552;-15.500;-0.685;-0.029;-0.459;54.302;-21.865;21.844;-3.9;-9.8;173.9;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.68;320.37;23.07;20.7;396.00;395.00;395.00;396.00;
426794;100285;86.88;26.2;1.408;1.853;-14.825;-0.611;0.009;-0.471;54.302;-21.865;21.844;-4.2;-9.6;173.4;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.76;313.01;22.80;20.7;396.00;395.00;395.00;396.00;
426894;100276;87.65;26.2;-0.192;4.199;-11.009;-0.568;-0.010;-0.428;54.302;-21.865;21.844;-5.3;-9.1;173.0;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.94;313.01;22.80;20.7;396.00;395.00;395.00;396.00;
426994;100267;88.44;26.2;0.364;2.964;-13.274;-0.551;0.088;-0.421;62.754;6.631;16.123;-5.7;-8.7;173.8;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.94;281.44;21.62;20.7;396.00;395.00;395.00;396.00;
427094;100260;89.03;26.2;0.819;2.255;-10.803;-0.627;0.227;-0.412;62.214;5.018;17.337;-6.0;-8.5;174.5;31.0;12;2025-05-13;13:11:11;51.935.913;4.199.667;-11.610.934.570;-6.857.033.691;71.8;22.85;250.93;20.42;20.7;396.00;395.00;395.00;396.00;
427194;100250;89.84;26.2;0.101;0.618;-11.090;-0.574;0.255;-0.424;62.214;5.018;17.337;-5.8;-8.2;175.0;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;71.8;22.68;210.95;18.72;20.7;396.00;395.00;395.00;396.00;
427294;100243;90.41;26.2;-0.939;0.603;-10.381;-0.545;0.227;-0.495;62.214;5.018;17.337;-5.7;-7.5;175.6;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;71.8;22.59;167.81;16.70;20.7;396.00;395.00;395.00;396.00;
427394;100242;90.51;26.2;0.364;-0.948;-9.160;-0.487;0.316;-0.555;62.214;5.018;17.337;-5.1;-7.3;176.1;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.59;205.69;18.48;20.7;396.00;395.00;395.00;396.00;
427494;100242;90.55;26.2;0.532;-0.517;-10.482;-0.427;0.376;-0.607;62.214;5.018;17.337;-4.7;-7.1;176.6;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.68;179.39;17.26;20.7;396.00;395.00;395.00;396.00;
427594;100240;90.71;26.2;0.594;-1.101;-9.725;-0.430;0.258;-0.669;62.214;5.018;17.337;-4.1;-7.0;177.0;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.76;284.60;21.74;20.7;396.00;395.00;395.00;396.00;
427694;100243;90.44;26.2;-0.005;-0.962;-9.855;-0.322;0.199;-0.706;62.214;5.018;17.337;-3.6;-6.6;177.4;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.85;214.11;18.86;20.7;396.00;395.00;395.00;396.00;
427794;100242;90.48;26.2;0.498;-1.451;-8.653;-0.202;0.145;-0.701;62.214;5.018;17.337;-2.9;-6.5;177.8;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.85;258.30;20.71;20.7;396.00;395.00;395.00;396.00;
427894;100243;90.40;26.2;0.407;-1.532;-6.881;-0.062;0.230;-0.652;62.214;5.018;17.337;-2.1;-6.4;178.2;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.94;263.56;20.92;20.7;396.00;395.00;395.00;396.00;
427994;100243;90.47;26.2;0.354;-1.575;-6.397;-0.001;0.340;-0.599;62.214;5.018;17.337;-1.3;-6.2;178.5;30.9;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.85;231.99;19.63;20.7;396.00;395.00;395.00;396.00;
428094;100247;90.11;26.2;0.488;-1.475;-5.717;0.016;0.421;-0.560;62.214;5.018;17.337;-0.4;-6.2;178.7;31.0;12;2025-05-13;13:11:12;51.935.959;4.199.665;-11.611.094.727;-6.851.987.305;67.8;22.68;244.62;20.16;20.7;396.00;395.00;395.00;396.00;
428194;100244;90.32;26.2;-0.048;-1.748;-4.994;0.029;0.528;-0.523;62.214;5.018;17.337;0.6;-6.0;179.0;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;67.8;22.59;263.56;20.92;20.7;396.00;395.00;395.00;396.00;
428294;100253;89.60;26.2;0.263;-1.891;-7.556;-0.015;0.548;-0.503;62.214;5.018;17.337;1.3;-5.8;179.2;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;67.8;22.50;270.92;21.21;20.7;396.00;395.00;395.00;396.00;
428394;100255;89.42;26.2;0.666;-2.193;-5.545;-0.010;0.690;-0.510;62.214;5.018;17.337;2.3;-5.9;179.4;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.50;264.61;20.97;20.7;396.00;395.00;395.00;396.00;
428494;100263;88.78;26.2;1.413;-1.925;-5.253;-0.002;0.903;-0.485;62.214;5.018;17.337;3.2;-6.5;179.6;30.9;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.41;261.45;20.84;20.7;396.00;395.00;395.00;396.00;
428594;100267;88.45;26.2;0.943;-2.002;-5.401;-0.014;0.865;-0.478;62.214;5.018;17.337;4.1;-6.7;179.7;30.9;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.41;282.49;21.66;20.7;396.00;395.00;395.00;396.00;
428694;100283;87.08;26.2;0.244;-2.136;-7.939;0.003;0.568;-0.457;62.214;5.018;17.337;4.6;-6.5;179.9;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.32;269.87;21.17;20.7;396.00;395.00;395.00;396.00;
428794;100287;86.24;26.2;0.838;-1.915;-4.793;0.039;0.464;-0.401;62.214;5.018;17.337;5.5;-6.7;180.0;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.32;269.87;21.17;20.7;396.00;395.00;395.00;396.00;
428894;100299;85.75;26.2;0.335;-1.863;-6.259;0.020;0.635;-0.338;23.375;31.185;37.794;7.1;-7.0;180.8;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.24;291.96;22.02;20.7;396.00;395.00;395.00;396.00;
428994;100315;84.36;26.2;0.718;-1.877;-6.412;-0.003;1.038;-0.323;17.801;28.497;38.314;8.5;-7.5;181.5;30.9;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.24;294.07;22.10;20.7;396.00;395.00;395.00;396.00;
429094;100317;84.18;26.2;0.929;-0.623;-8.701;-0.009;1.277;-0.313;17.801;28.497;38.314;9.2;-8.0;182.2;31.0;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.24;269.87;21.17;20.7;396.00;395.00;395.00;396.00;
429194;100331;83.01;26.2;1.221;-0.752;-8.634;0.022;1.338;-0.350;17.801;28.497;38.314;9.9;-8.5;182.9;30.9;12;2025-05-13;13:11:13;51.936.020;4.199.599;-11.615.572.266;-6.845.178.223;64.2;22.24;275.13;21.38;20.7;396.00;395.00;395.00;396.00;
429294;100340;82.33;26.2;2.275;-0.584;-8.423;0.062;1.338;-0.360;17.801;28.497;38.314;10.5;-9.3;183.5;31.0;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;64.2;22.24;349.83;24.11;20.7;396.00;395.00;395.00;396.00;
429394;100354;81.08;26.2;-0.177;0.967;-9.036;0.058;0.691;-0.361;17.801;28.497;38.314;10.5;-9.3;184.2;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.32;363.51;24.57;20.7;396.00;395.00;395.00;396.00;
429494;100360;80.59;26.2;1.006;1.188;-8.998;0.045;0.340;-0.278;17.801;28.497;38.314;10.5;-9.5;184.9;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.32;403.49;25.89;20.7;396.00;395.00;395.00;396.00;
429594;100374;79.42;26.2;2.437;3.050;-8.902;0.079;0.227;-0.205;17.801;28.497;38.314;9.9;-10.2;185.7;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.41;424.53;26.56;20.7;396.00;395.00;395.00;396.00;
429694;100385;78.53;26.2;1.192;0.024;-10.769;0.074;0.135;-0.110;17.801;28.497;38.314;10.2;-10.3;186.4;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.24;444.52;27.17;20.7;396.00;395.00;395.00;396.00;
429794;100394;77.74;26.2;1.307;0.062;-8.021;0.005;0.228;-0.030;17.801;28.497;38.314;10.4;-10.6;187.0;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.15;489.76;28.52;20.7;396.00;395.00;395.00;396.00;
429894;100403;77.02;26.2;0.536;0.220;-7.987;-0.070;0.291;0.074;17.801;28.497;38.314;10.6;-10.7;187.6;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.15;487.66;28.46;20.7;396.00;395.00;395.00;396.00;
429994;100419;75.64;26.2;0.168;-0.929;-8.523;-0.054;0.135;0.118;17.801;28.497;38.314;11.1;-10.5;188.1;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.06;500.28;28.83;20.7;396.00;395.00;395.00;396.00;
430094;100430;74.75;26.2;1.130;-0.623;-11.430;-0.128;0.174;0.186;17.801;28.497;38.314;11.3;-10.6;188.7;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;21.97;528.69;29.63;20.7;396.00;395.00;395.00;396.00;
430194;100457;72.47;26.2;1.058;0.129;-11.670;-0.111;0.256;0.181;17.801;28.497;38.314;11.4;-10.6;189.2;30.9;12;2025-05-13;13:11:14;51.936.020;4.199.330;-11.634.042.969;-6.845.159.668;57.8;22.06;547.63;30.16;20.7;396.00;395.00;395.00;396.00;
430294;100476;70.85;26.2;1.101;-1.044;-12.297;-0.141;0.258;0.197;17.801;28.497;38.314;11.7;-10.7;189.7;30.9;12;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;57.8;21.97;560.25;30.51;20.7;396.00;395.00;395.00;396.00;
430394;100488;69.89;26.2;1.044;-0.579;-12.613;-0.127;0.278;0.172;17.801;28.497;38.314;11.9;-10.7;190.2;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.88;590.77;31.33;20.7;396.00;395.00;395.00;396.00;
430494;100509;68.09;26.2;0.895;-0.441;-14.341;-0.176;0.282;0.132;17.801;28.497;38.314;12.0;-10.7;190.7;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.88;611.81;31.88;20.7;396.00;395.00;395.00;396.00;
430594;100514;67.68;26.2;0.431;-1.561;-14.337;-0.205;0.350;0.074;17.801;28.497;38.314;12.3;-10.5;191.2;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.80;645.48;32.74;20.7;396.00;395.00;395.00;396.00;
430694;100535;65.93;26.2;1.891;-0.445;-15.146;-0.238;0.219;0.023;17.801;28.497;38.314;12.4;-10.6;191.7;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.80;552.89;30.31;20.7;396.00;395.00;395.00;396.00;
430794;100547;64.90;26.2;0.493;-1.173;-16.353;-0.221;-0.002;-0.009;17.801;28.497;38.314;12.5;-10.5;192.1;30.8;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.71;679.14;33.59;20.7;396.00;395.00;395.00;396.00;
430894;100564;63.55;26.2;-0.206;-0.737;-16.985;-0.115;-0.251;0.006;17.801;28.497;38.314;12.6;-10.2;192.6;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.71;720.18;34.59;20.7;396.00;395.00;395.00;396.00;
430994;100571;62.93;26.2;1.082;-1.853;-15.759;-0.068;-0.695;0.030;-16.902;22.224;30.166;12.9;-11.6;193.1;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.71;702.29;34.16;20.7;396.00;395.00;395.00;396.00;
